TweetDate,TweetText
"2020-03-31 09:14:03+00:00","Gila. Aku dah pandai share petition yg aku sign kat public. Tapi seriously, Vivy &amp; UiTM ni bukan padanan yg baik. I’m saying this even though aku tak ada kena mengena dengan MARA dan aku suka dUCk. Kalau Vivy nak duit lepas ni, buat design printed lawa sikit. Sekarang sendu." 
"2020-03-31 09:13:50+00:00","Honestly aku tahu vivy wujud pun sbb isu ni laa . Kalau tak. Duck ke donkey ke apa jadah aku tak tahu " 
"2020-03-31 09:13:28+00:00","Jessica jung (girl generation) rasanya sejuta kali lebih kaya dari vivyduck. Xde pon nmpk dia tjuk main ski bek beg besaq2. Beza org kaya luar vs org kaya mesia " 
"2020-03-31 09:09:36+00:00","Sebelum ni ada terfikir nk belikan ibu tudung duck untk raya ni. Skrg ni takde la oiiiii. Nasib baik mmg tak penah beli sekali pun product vivy!" 
"2020-03-31 09:07:11+00:00","deme igt SME ni serupa vivy ke doe...SME ni hidup cukup2 je nko tau...redah month after month dats y dia di namakan SME,jangan la samakan dgn Duck tu.." 
"2020-03-31 09:04:47+00:00","vivy and her duck" 
"2020-03-31 08:59:01+00:00","Vivy Yusof tercy-duck. Ini lah permulaan I annoyed dengan dia. Cuba kita B40 ni buat macam ni? Sampai dia, everything is an exemptionnnnnn. " 
"2020-03-31 08:45:15+00:00","Kawan yg kita kenal ada 2,3 org je kot peminat duck. Tp yg minat vivy ni ramai je. " 
"2020-03-31 08:32:50+00:00","Satu tudung duck si vivy boleh langgan pornhub premium sebulan -akhtar minudin-" 
"2020-03-31 08:25:54+00:00","Lepas satu satu orang expose produk dUCk. From Vivy FV to Vivy CCP real quick." 
"2020-03-31 08:18:52+00:00","Duck ni yg semalam ko cerita jenama vivy tu kn? Ko bilang dia jual tudung knpa ini stapler?" 
"2020-03-31 07:46:00+00:00","Since aku tengah geram dengan vivy aku ingat dia nak tunjuk logo duck kat bantal tu " 
"2020-03-31 07:31:41+00:00","Yg backup vivy ni smua sbb beli duck kah apa ?" 
"2020-03-31 07:04:51+00:00","Vivy dah lama cancelled tapi duck best, flowy cantik " 
"2020-03-31 06:58:02+00:00","i bet after this some of the people who judged vivy will still buy her ducks and then repeat the cycle again bitchasssss" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-03-31 06:54:34+00:00","Duck you Vivy! " 
"2020-03-31 06:52:26+00:00","Barang-barang jenama DUCK ni memang Vivy punya ke guys " 
"2020-03-31 06:39:15+00:00","Lepas ni jangan lagi beli tudung duck tu, kau tu kan lelaki. Orang kaya cemburu org miskin dibantu. inilah nama busuk hati. lelong jer la beg gucci tu kalau tak mampu vivy oi" 
"2020-03-31 06:28:51+00:00","Stop asking y Duck products are hella pricey. It's the brand la. Takde sape paksa kau beli pon. Asal vivy buat hal je condemn product die . Orang marah sebab lain la n tak related pon smh" 
"2020-03-31 06:28:01+00:00","Duck you Vivy!! " 
"2020-03-31 06:27:50+00:00","Tapi saya yakin izzul takkan tercy-duck mcm vivy yusoff" 
"2020-03-31 06:16:00+00:00","Pasni mmg tak lah nk beli duck lagi haih dah laaa dulu suka sangat kat vivy" 
"2020-03-31 06:10:04+00:00","nak borong fake duck and tag vivy yusof biar dia sakit hati" 
"2020-03-31 06:00:30+00:00","Duck ni binatang jadah nya? Aku tau duck tu itik. Lepas ni siapa tanya aku kenal vivy tak, aku tempeleng korang. Vivy tak kenal, viva kenal lah kereta dr brand perodua." 
"2020-03-31 05:56:59+00:00","Unfollowed semua acc vivy include duck and fv !!! adiosss before ni boleh je pejam mata but not this time.. bnyk beno drama kau" 
"2020-03-31 05:51:29+00:00","Aah Duck kain dia puas hati. But surprising nya Vivy cakap mcm tu. Yang terkejut yang post kau RT tu. Wow tak sangka cetek nya pemikiran hahaha padahal sekolah tinggi lel" 
"2020-03-31 05:27:18+00:00","Aik. Dah tak suka vivy ke ? HAHAAH . Duck scarves for sale . Siapa berminat boleh dm" 
"2020-03-31 05:21:27+00:00","Okay vivy, you are cancelled. All my friends supported her overrated overpriced products and most of them are b40 and m40. Little did she knows that without these circle supporting her, her duck are actually nothing?" 
"2020-03-31 05:10:42+00:00","Tak salah si Vivy nk meniaga harga cekik darah skali pun. Yg x sedar diri nye org dok keje makan gaji hutang bnyk kumpul duit semata2 nk beli ni. Lps tu bangga habaq kt kawan2 tudung aku DuCk. Ko hado? Padahal nk beli tu simpan 1/2 gaji selama 8 bulan ni. Bangang" 
"2020-03-31 05:09:00+00:00","Omg vivy.. ni betul betul wrong move ni sebab aku macam terkilan walaupun tak ada banyak duck " 
"2020-03-31 05:08:12+00:00","Betul la vivy tu salah tp jgn la kecam org2 yg beli tudung dia tu. Duit dia bior la dia nak beli ape pun. Yang salah tu vivy bukan customer dia. Aku pun tak penah beli duck scarf tu. Tak mampu." 
"2020-03-31 05:07:47+00:00","Yess betul. Terpikir jugak. Kalau ali express ni tiru design duck. Why vivy diam je? Saman lah. Dah tiru design duck. Tapi rasanyaa, tak mungkin si ali express ni tiru. Dia company international, nama besar kot. Org semua kenal nama dia. " 
"2020-03-31 05:04:02+00:00","Ntahlah. Ttiba rasa nyesal lak follow vivy ni ha lps dah tahu apa yg berlaku sbnrnya. Ada hikmah rupanya aku tak menang contest klau dari duck hmmm ke mmg nasib gini" 
"2020-03-31 05:02:55+00:00","Yg beli stapler si vivy ni nak tanya , apa beza stapler mahal ni dgn stapler murah ? Stapler kertas guna stapler Duck ni boleh bertukar duit ke " 
"2020-03-31 05:00:29+00:00","aku baru tahu duck tu tudung lepas scroll twitter je vivy lol" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-03-31 04:15:15+00:00","Also, based on observation, org2 yg memang dah kaya, they dont really bother when it comes to people like vivy. Yg more jakun and nak beli barang2 vivy are those who are not earning that much. Tunggu gaji lepas tu nak blow a huge chunk of it on a duck scarve. They idolise her" 
"2020-03-31 04:09:54+00:00","Yesss...jual balik pada hamba Duck yg masih berdambakan Vivy" 
"2020-03-31 03:57:54+00:00","Ok lepas ni tak nak beli duck. Mende la si vivy ni. Dah la hantaran kawin dari haqim ada duck " 
"2020-03-31 03:49:16+00:00","Sebenarnya pernah terdetik nak beli duck brand sebab ye la orang cakap support local. But then sikit2 vivy reveal her trueself. So since then xpernah beli pun brg duck. Overpriced n nasib baik brand dia boom masa aku belajar. Xda duit so beli bawal rm5 je." 
"2020-03-31 03:47:28+00:00","Wow vivy, just wow. Aku B40, MASIH BAYAR TAX YE. Celaka betui statement dia. Dasar anak orang kaya tak sedar diuntung. Nasib baik la tak minat Duck dia tu. Lol. " 
"2020-03-31 03:38:02+00:00","duck off, vivy." 
"2020-03-31 03:36:10+00:00","Unpopular Opinion: Vivy Yusof's DUCK is Overrated, Overhyped &amp; Overpriced. " 
"2020-03-31 03:29:27+00:00","Tertinggal tren tapi pavilion ada dUckscarves, dUck cosmetics dgn fashion valet. Klcc ada lagi dUckscarves. Kalau ye pun nak buat brand placement, takkan sampai 3 at one place? Dahlah hardly has traffic. It's on you vivy. Takkanlah tak assess risk?" 
"2020-03-31 03:20:11+00:00","while everyone start talking about Vivy and Duck products, I give y'all a cute little warned. Don't come at my Burberry Scarf. I'm flexing with the legit one OK! @Burberry do sponser me pls!" 
"2020-03-31 03:15:10+00:00","put vivy’s behaviour aside, duck scarves best ok........... the eyelash hem is bloody neat ni ko nak pick me pick me pale bapak ko la " 
"2020-03-31 03:04:32+00:00","Do you know that Vivy Yusof, FashionValet and The dUCk Group co-founder, is also a member of UiTM's board of directors? Can't believe someone who insults the B40 class community like her is associated with a university where most of the students are from that community. ‍ " 
"2020-03-31 02:19:55+00:00","Baru tahu harga stapler yg dekat Fashionvalet tu sebenarnya RM1.30. Sampai dekat Vivy, letak logo Duck terus jadi RM80.00 . Silap lah cari pasal time netizen ramai tengah free . Kredit: NasirPasir " 
"2020-03-31 02:16:50+00:00","Done UNFOLLOW Vivy . Rasa macam dah kena letak tepi kotak dUck tu jauh jauh .." 
"2020-03-31 02:09:16+00:00","Hari hari maki vivy itik tu tapi realitinya dalam almari bersusun kotak duck" 
"2020-03-31 02:05:41+00:00","Hayoo semua cancel vivy esok2 rebut jgk Q beli duck. Entahla bukan dia mmg "camtu" dh ka bukan like dari m tawaduk mizznina tetiba jadi vivy. Paham tak contoh simple itu dia gigih jinjit henbeg mahal dia dkt snow, sebelum ni acceptable ja smua puja puji sbb "its vivy"...tapi" 
"2020-03-31 02:03:42+00:00","I mmg ada sehelai tudung duck sebab teringin nak rasa. Tu jelah yg sempat beli. Lepas kontroversi vivy komplen pasal maternity leave tu memang tak teringin dah. Masa tu juga dapat tahu dia jual stapler puluh2 ringgit. Bapak kapitalis." 
"2020-03-31 02:02:16+00:00","gardenia Rm2.50 je, dpt kt Vivy takut jd Rm49.99 nk design perkataan Duck kt bungkus roti tu dh brape dah , mgkin roti rase itik or telur masin" 
"2020-03-31 01:44:18+00:00","Semoga family aku dijauhkan dari Duck dan syaitan Vivy " 
"2020-03-31 01:20:17+00:00","Kerana RMO, baru aku sedar... 1. Aku tak pernah beli tudung Duck Vivy Yusuf. 2. Aku tak kenal siapa Aleeya Zailan. Sekian." 
"2020-03-31 00:52:03+00:00","Auke kualiti duck doesnt meant suke vivy. Alo cikgu pls differentiate rightfully, kata cikgu " 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-03-30 23:09:41+00:00","Aku cabar korang yg kecam Vivy &amp; Duck ni bakar tudung yg korang beli tu kalau betul2 nak boikot la Tapi kalau setakat berani kecam je, lepas tu nanti dia pakai artis feveret korang buat iklan lepas tu kau menggedik berebut beli itik dia Sama je cycle marketing ni Buhsan " 
"2020-03-30 22:13:51+00:00","sial eh sume yang beli duck scarves ni , vivy dah ada kes baru kau nak memekak kata shawl dia tak helok lah tak bentuk la" 
"2020-03-30 20:55:50+00:00","hahhahaha. stapler harge yahudi ni.. elok staplerkan je mulut si vivy duck tu. huhu...kejam beno ayat aku yer " 
"2020-03-30 19:50:11+00:00","Nasib I bukan perminat Duck. Pity you Vivy " 
"2020-03-30 18:30:00+00:00","Aku lagi ksian selama ni ak tak tahu jenama duck tu vivy punya HAHAHAHAHA. And tak berminat nak beli.. aku beli tudung dekat pasar malam awning jadi elok ja siap bole himpun banyak warna lagi tau sebab murah." 
"2020-03-30 18:28:26+00:00","sooo, i beli tudung duck sbb sales teroks. end up aku kena kecam sbb support kak vivy . gurls i just love the scarf material " 
"2020-03-30 17:57:55+00:00","Hye gais, if you gais tngah cari replacement for itik scarf, i boleh suggestkan. Btw, i beli scarf ni kat shopee jurr. Jangan risau harga dia RM15 ke bawah je, bukan ratus ratus pun. #JK #StayHome #StaySafe #COVID19 #B40 #duck #vivy " 
"2020-03-30 17:55:45+00:00","can we all agree to resell those duck scarves at the low price and boycott vivy ? " 
"2020-03-30 17:38:39+00:00","Sebagai Rakyat Malaysia Kita support local product Kita pun beli lah tudung Duck Vivy dah kaya dapat duit Vivy pula support international product Sekian." 
"2020-03-30 17:37:04+00:00","Patutlah no wonder FV dia meletopz nak mampos. Pastu tetibe dUck pun meletopz tetibe. Baru tau dia guna subsidiary company utk untungkan parent company. Hahsjdjdjs fak vivy" 
"2020-03-30 17:25:31+00:00","Rilek je vivy. Takyah cakap apa2 duduk diam je kat rumah. Orang kita ni bising dua tiga hari je besok lupa dah. Dah lama sikit nak dekat raya nanti buatlah sale besar besaran dUck. Confirm org beli balik. Ez" 
"2020-03-30 17:21:37+00:00","Duck vivy ke pergh kayo" 
"2020-03-30 17:11:51+00:00","Aku support vivy and i bought her products until recently, pasal kes semalam aku terus unfollow vivy dgn fv. Aku suka duckscarves especially mss. Ada org tahu any other brand yg material macam duck punya mss?" 
"2020-03-30 17:09:41+00:00","Baru aku tau brand duck ni vivy punya.. tq netizen" 
"2020-03-30 16:31:41+00:00","can someone tell me what happened about vivy and his duck stuffs , aku macam tertinggal je " 
"2020-03-30 16:29:30+00:00","Vivy tak vivy lah . Aku pun tak kenal dia tu siapa tahu tahu org panggil dia DUCK lagi aku jem Aduuuhh bibiucop ." 
"2020-03-30 16:17:32+00:00","why la vivy why. aiyo nak kena sorok logo duck ke cane ni " 
"2020-03-30 16:04:25+00:00","Vivy nihh pon ade duck " 
"2020-03-30 15:57:50+00:00","Vivy yang aku kenal ialah Princess vivy alabasta from one piece and dia pun ada dUck juga AHHAHAHAHAHAH " 
"2020-03-30 15:56:12+00:00","Mcm mana Vivy tak faham kenapa statement yg dia tulis tu salah, mcm tu lah aku tak faham korang yang pernah beratur beli duck scarf. Tudung takdelah lawa mana dengan overpriced lagi." 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-03-30 15:27:13+00:00","Kawan kawan aku semua yang beli duck dah let go duck duck dorg. Vivy you lost your customer trust" 
"2020-03-30 15:15:31+00:00","Yang tweet "Duck is Cancel" ni aku syak bukan keluar duit sendiri pun beli tudung vivy paling kurang boyfriend belikan takpun sugar daddy " 
"2020-03-30 15:10:35+00:00","Acah2 aja hampa ni bash vivy, nanti tudung duck baru launch kalut jugak beli, nasib baik la aku miskin dan muka tak sesuai dengan tudung duck.. bukan semua la yang acah2 tu" 
"2020-03-30 15:10:19+00:00","Siapa bagitahu laki aku vivy jual duck. Hm now dia suruh boikot " 
"2020-03-30 15:08:36+00:00","Tak minat vivy pon tp follow je sblm ni sbb dia famous kan. Tp dah unfollow dia dah lepas isu ni. Nasib mmg x support Duck. Ada 1 je la hadiah bday hari tu yg sorg lg tu mmg tak pernah tau sape. Haha " 
"2020-03-30 15:05:24+00:00","Aku follow vivy dari dulu sebab Daniel ja, tak laa nak taksub sangat beli itu ini. Setakat la duck ada laa satu, tu pun adik bagi hadiah birthday Lani dok tengok Sarah la sebab dia Daniel version gegirl " 
"2020-03-30 14:51:01+00:00","I dont know why, but i already hate vivy from the start. HAHHAHAHAHAHAHH!! Sebab tu orang sibuk beli duck helloo i sikit pun tak heran. I pakai bawal 5 ringgit je hokey. Shawl mahal sikit lah, 10 ringgit." 
"2020-03-30 14:50:31+00:00","Tu msti yg duk sanjung dia and pakai duck... no more respect for Vivy.... Sbgai alumni uitm, mnyesal uitm lantik dia bod uitm" 
"2020-03-30 14:48:41+00:00","duck duck vivy yeye" 
"2020-03-30 14:40:20+00:00","Hahaha bodoh ini terletak pada pembeli bukan penjual. Bkn nk back up vivy tapi begitulah cerdik dia plok rebranding semua brg and ltk cop duck. " 
"2020-03-30 14:40:01+00:00","And i really thot vivy ni inspired semua org tau but the fact dea ni riak sgt. Ritu saje je try lipstik duck tu...Bebiase je. Hrge dh nk same gn hrge lipstik2 dri korea." 
"2020-03-30 14:36:25+00:00","vivy tu memang layak kena kecam. tapi aku beli tudung duck sbb hmmm cantik elok terletak kat kepala aku &amp; sarah comel " 
"2020-03-30 14:05:25+00:00","Aku ada barang duCk tuu.. tapi orang yang bagi.. bukan aku beli sebab aku belum mampu.. tapi patut ke aku nak terasa bila vivy kena kecam? Hahahaha confused jap" 
"2020-03-30 14:04:55+00:00","niat aku nk bli duck hancur kecai dah lepas vivy buat statement gitu." 
"2020-03-30 13:54:55+00:00","Kite tak faham apa awak tulis. 10x baca x faham... kite x minat Vivy Yusof or her duck scarves. Kite beli baju kat Fashion Vallet je tu pon brand org lain " 
"2020-03-30 13:52:23+00:00","Vivy jual brand bukan jual produk. Kalau boleh satgi dia bukak kedai runcit tapi ber-brand kan duck. Beras duck, toothpaste duck etc.. " 
"2020-03-30 13:42:33+00:00","I don’t want to spread hatred but she also dah buat program apa ntah tu love Vivy and duck baru launch new bag,See her game. Seriously she just got cancel. Luckily tak terbeli her boba lipstick haritu. " 
"2020-03-30 13:27:48+00:00","nak boikot vivy/dUCk ?? nenek aku kata macam anjing menyalak bukit. tak igt lagi kes dato vida dgn aishah? cis" 
"2020-03-30 13:21:32+00:00","Tudung duck by vivy Yusuf" 
"2020-03-30 12:56:27+00:00","Vivy duck duck" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-03-30 12:53:43+00:00","dUck yang vivy yusof ah" 
"2020-03-30 12:49:51+00:00","Lepas aku tengok vivy ni kondem orang yang tak mampu, aku dah taknak dah pakai tudung jenama Duck lagi. Aku boikot !" 
"2020-03-30 12:31:34+00:00","Saya ada dua tudung duck tapi tak bermaksud saya setuju dengan apa yang vivy cakap " 
"2020-03-30 12:31:14+00:00","Not a really fan of Vivy but this brother needs to know about branding. Dah brand dia kuat memang la dia letak 'Duck' dekat stapler harga boleh pegi sampai RM80. Cuba stapler tu letak brand 'Supreme', agak agak jadi RM80 ke RM800? Nonsense punya argument " 
"2020-03-30 12:27:31+00:00","Vivy Yusoff is too much..kalau bukan orang B40 yang menahan perut untuk nasi, tiadanya Duck dan Fashion Valet kau tu maju.." 
