TweetText,TweetSentiment
Mun Abg Jo sik molah PKP nang teruk gik dari tok. Huhuhu.,negative
"some people are too much doh, like maryam tu tgh pregnant mcm tu bahaya stress stress ni org duk komen buruk2 psl d https://t.co/mREedEx1jK",negative
Semput gak aku nak pick up nasi 3 Budak Gemok area flat tingkat 4 rupanya but I enjoy my drive sorang sorang.,positive
@FarisNazrin18 Gigih sangat baca dan tak sabar nak kena. Cucukx sedar nbo 4 ade 2 kali ..,negative
"BHkolumnis Jika dipanjangkan konsep EEZ ini, pesawat PLAAF berkenaan berada dalam ruang udara EEZ kita, iaitu berhampiran Beting Patinggi Ali, Sarawak. Sudah semestinya kebenaran perlu dimohon oleh Beijing https://t.co/sNJKVQRJR3",neutral
Untuk kawan2 Shah Alam dan sewaktu dengannya yang nak rasa Lontong Kepala Kain boleh dm ye.. Macam biasa order tutup sampai bag penuh *Yang bukan Shah Alam boleh pm nego delivery https://t.co/vI61SDO915,neutral
@nuriazain18 Brpa thn training nk baling tu..brpe kali dia baling masuk bank kt blkg tu..hahaa,positive
"@HanifMiswan17 sy suggest @ameeynkeychick . seorang yg ada knowledge berkenaan sukan dan fitness,petah bercakap.",positive
@mynnnn__ Hii!! Kalau yang earloop rm20 &amp; headloop rm21,neutral
"pernah ngalamin kayak gini, persis.",negative
@farzanahashburn Tapi i kat selayang je,neutral
Tiada apa yang mampu menggembirakan kami lelaki melainkan sebijik Hot Wheels https://t.co/ink0IcBDXg,positive
@nainnazmi @ainsufira Dah la kita ni suka drive,positive
"() Lembaga pengarah sukan Bara berminat dengan Fabian Ruiz, mereka juga telah berhubung dengan pihak yang terliba https://t.co/r3GWXWcJhf",neutral
@hntwtht Gareng tu apa,neutral
Goreng ayam pon hangit. Nasib tak rentung. Ralit.,negative
IOW PKPD 2021 / VAKSIN / PEMBUDAYAAN NORMA BAHARU PEJABAT PENERANGAN DAERAH HULU TERENGGANU Parlimen: P. 038 Hulu Terengganu DUN: N. 23 Kuala Berang Tarikh : 06.06.2021 ( Ahad ) Masa : 9.00 Pagi - 1.00 Petang #MalaysiaPrihatin #japentrg #kitaAkanmenang #Covid19 https://t.co/mZVIZsvTmW,neutral
kalau tengok battle #Najua dengan #Lazarul tadi mesti best.. #AllTogetherNowMY,positive
@tjogall @glowvashh haha pekan dong anj,positive
"*Roda Impian* OK, Halim. Kita nak huruf vokal A untuk Ayam! Kita nak selesaikan... MEDIA PRIMA BERHAD! https://t.co/R75mlOG09U",positive
"loghat perak, penang, kedah, terengganu, pahang, nogori, melaka, johor, sabah, sarawak",neutral
otak aku jammed gak bila masa wangsa maju ada train lama padahal ada lrt je last last kena tipuuuu,negative
Benda simple lah weh. Turun padang tak payah escort bagai tanya je kat orang kampung muar tu ss betul buat kerja ke idok,negative
Tahniah dah mula capai 150k InsyaAllah misi imuniti kelompok Disember 2021,positive
@HasmiHashim SOP jagalah...tak jaga SOP mcmna nak bendung wabak pandemik ni...sah sah tak ikut SOP. jarak tiada. Sadis.,negative
@imsohyunmu asika sik makan makan,neutral
@mahfuzah_mansor Sodap tu IBU nampak pedas berempah Nuqman boleh makan ke ? Apa nama msakan ?,neutral
@KankanG_ aku ngebayanginnya bnran arrownya batu,neutral
"Lombok, Nusa Tenggara Barat, Indonesia by Jord Hammond https://t.co/r1NvoMhaNp",neutral
Foto ketiga bagus,positive
Khai Bahar pon dah try guys! https://t.co/SgN4s3aCxy,positive
Dinda BBW ngentot di kebun https://t.co/PdigTmtPYv,neutral
Masa ni laa nak jek angin sikit DS Anwar kat YDPA. Masa jumpa nanti jangan lupa promote sekali lagi untuk ganti TS https://t.co/VKEH6d7cvE,negative
Udang masak sambal https://t.co/1ELztrFWFo,neutral
sabtu ak balik !!!!!! hahahahaha hari ahad nk masuk opis. keje petang.. aduh sheronokkkknya.,positive
Pernah jugak kena macam ni dekat Federal Highway lepas tol Batu Tiga. Nasib la tak jatuh.,negative
"Steady laaaa ramai tgh susah skrg, dia relek nak beli kereta baru kettewwwww",positive
"dah kata postage working day only, yang hang order hari sabtu dah kenapa ? then isnin PH lagi hang nak marah . https://t.co/YMnTozYQ97",negative
@JJWOHOON suka aj sama es batu mekdi,neutral
Dirgahayu Kebawah Duli Yang Maha Mulia Seri Baginda Yang Di Pertuan Agong. Merafak Sembah Sambutan Ul https://t.co/uZ0ez9cw4U,neutral
"KL-JB-Ipoh baru berapa jam , Malaysia makkel yellamey How do you do?",neutral
"Selangor Journal | Free Covid-19 screening in Bukit Melawati, Ijok today https://t.co/DrcpotRTIE https://t.co/N0i5nLw1sq",neutral
"Sebentar tadi, saya bersama YB Razi (ADUN Sg. Lui) dan juga YB Azmi (ADUN Pertang) telah menghadiri Majlis Penyampaian Cek Bantuan Program, Pengurusan &amp; Pentadbiran NGO Parlimen Jelebu 2021yang diadakan secara atas talian melalui aplikasi Zoom. https://t.co/APWqXr38x1",neutral
@StroberiAsam Jadi aku lagila menyesal jugala tgk end up sakit hati sendiri HAHAHHA,negative
@ShfyqhAzhr Semua org stres weyy. Majlis etc2 semua x lwh buat. Cuz my part time is catering,negative
@BroAfiq Admin. P@ssword,neutral
hhahahhahah cm harom tp ni realiti,neutral
: tapi aku rasa itu lah the best moment kot menuntut ilmu guitar. good old time,positive
@yanuarmardianto Lawas ya Nder. Jangan lupakan Sting,neutral
thank you uols yg penting i rindu nak pi sarawak u pula nak dtg semenanjung kan haha,positive
@Mat_Jann hang beli pelik2,neutral
@eizlansyahhh Kedah,neutral
"@AstraHondaCare Di @Aceh Tenggara, dalam bahasa Alas: Uwan, Uwok.",neutral
"@Bdrlrosli Mengapa, tangan kau lepaskan",neutral
kelegaan setelah potong kuku itu seperti kelegaan setelah buang air. gw doang kali ya,positive
@muhdhalimzin @vokioshaboon Hahaha dia dgn dunia dia je tu... biarkan.. kte push rank je hahah,positive
Punca betui tasik chini ni haihh kalau dak takyah buat dah 3000 perkataan essay,negative
"Srs mknan kt penang semua sedap2 . Lepas pegi sini , plan nk pegi tmpat lain pulak tp tengah kumpul2 duit tiber pkp https://t.co/glotXqancu",positive
Baru nak tengok the nun,neutral
@IRFAANREEZA Dua hari cari installer crack tak jumpa weiiiii,negative
@syafirazbd_ Siapp,neutral
Kimak lah rate 5 star sebab delivery laju tapi barang belum unbox belum check quality,negative
@oohhoneyyyyy Mungkin darah malaysia berjangkit masa pergi Langkawi hahaha,neutral
"@ketengahketepi Thankyou bina RM35 dpt 3 items? boleh refer pic for details, discount up to RM10 Sape yg teringi https://t.co/yu5G4YAeZU",neutral
Kami para walaun tak kesah pun dah tentu MB kami betul..... Kome jgn fitnah ya,negative
"Jangan lupa buka dulu kotaknya, pasti dapet voucher diskon",neutral
Target hari ni nok perabih lucifer season 5,neutral
"Ternyata kalo bagan dirubah dan dibikin Jerman yg juara 2, Portugal juara 3, Belanda malah cuma ketemu Ceko di 16 b https://t.co/C9FP0ju0Cw",neutral
@drzul_albakri @JKJAVMY Tiada alasan lagi untuk kita gaknak vaksin. Jom pakat ambik vaksin. https://t.co/ARMspNvO2e,negative
"31/5/2021 - (R01) Kerja-kerja penyenggaraan jalan di laluan FT01, Jalan Kuala Lumpur - Tanjung Malim, daerah Hulu Selangor #TeamRoadcare https://t.co/66a2nU3TkH",neutral
"Selain menyeru kpd ketauhidan &amp; keimanan, Rasulullah SAW juga diutuskan untuk misi pembinaan &amp; pembentukan AKHLAK M https://t.co/E1D72kE54a",positive
"Tapi demi keamanan dan keselamatan semua, kita masih harus bersabar. Apalagi muncul varian baru virus corona, dan orang yang sudah divaksin tidak dijamin tidak tertular, papar Puan Maharani. #PuanPeduliHaji https://t.co/Cd4okE9qF5",positive
"Bawa diri jap (@ Terminal Bersepadu Selatan (TBS) / Integrated Transport Terminal (ITT) in Kuala Lumpur, WP Kuala https://t.co/zfa5JlsZaE",neutral
Aiyaaa napa lapar skrg ni?,neutral
"Bagi anda yang berkunjung ke Lampung selatan, Singgahlah di Pemandian Air Panas Way Belerang Kalianda yang menjadi https://t.co/GWBUKitKo1",neutral
"Dah bg kelonggaran utk home quarantine, tp manusia mcm kau ni tak reti bersyukur. Bebal dan selfish! Bukan tak dibe https://t.co/Tw8UVkRGdt",negative
Kreatif betul mereka yang share about their preferences and themselves kat twtjodoh ni. siap ada yang ala ala poste https://t.co/43GA48lAiP,positive
"Okay okay, since ramai nak link shopee, here you go Bear in mind, shop ni deliver selangor &amp; KL ONLY. Rasa pun fresh. Dia siap deliver guna lori sejuk! Packing kemas. Ada banyak lagi seafood &amp; frozen food lain. Link : https://t.co/niGjXLG0a5",neutral
Kebetulan hari ini ada pekerjaan tapi sebentar lagi selesai. Kamu ini memang suka mendongeng atau baga https://t.co/glmku10x3i,negative
@istrihabibiee Selemparan batu dari Summarecon Karawang,neutral
Sungai Kelantan lagi best ada Air Teh...,negative
"Enam pegawai dan kakitangan bank dibawa ke Mahkamah Majistret Shah Alam pada 10:55 pagi, untuk permohonan reman bag https://t.co/VUZeswV5w8",negative
@PGKaizer Xlah...Alhamdulillah aku xdak pa2 king...saja lama gila x mkn...tiba2 ada cod...on terus,positive
Penyebaran Maklumat Palsu Mengenai Pejabat Residen Miri Berita Penuh di https://t.co/iQuocOxgml https://t.co/58NWTUnSZM,negative
105. Ada udang di balik batu memang https://t.co/NbmkT5uGB9,negative
Tak kira lelaki atau perempuan. Peribadi/Karakter tidak menentukan jodoh seseorang. Ini soal jodoh. Ajal&amp;Jodoh ad https://t.co/L94RMKugge,negative
"Klaster Keluarga, Tiga RT Di Sumur Batu Dilakukan Mikro Lockdown https://t.co/7VWrmeQMMO https://t.co/8amxCw9urZ",neutral
Takkk sekarang ni asal aku yang jawab dalam hatii?!?!,negative
@asiankittn Take cara Tasha!,positive
"Iam sorry Lah jika I ada lukakan hati orang.I tak tahu.mana tahu kadang2 dgn kata kata kita ,orang kecewa pun ada . https://t.co/x04aNL1oTF",negative
"Just posted a photo @ Kg Kelewek, Tanah Merah https://t.co/YlSmoEBxAS",neutral
"MB Kedah @SanusiMNor langgar SOP test kereta di Juru Autocity, berhadapan SHOWROOM FORD AUTOCITY. Showroom tu pun tak patut buka time ni! @IsmailSabri60 camana nak kira ni? @MuhyiddinYassin pesan haritu no double standard! Tanya je! #KerajaanGagal https://t.co/QVXUIh3avw",negative
"so dikira i bijak lahh ea , biul sikit",neutral
Zar Permai motel dan Homestay Jom follow tiktok Zar permai page Zar Permai Dan Youtube Zar Permai Penginapan Warn https://t.co/vUVdMseYeD,neutral
Pelancaran bukan main! Tapi setakat ni negeri Semenanjung yang catat pendaftaran vaksin terendah masih lagi 1) Kelantan 2) Terengganu Gagal! https://t.co/3xpPFbHUxd,negative
Lepastu harap2 jangan ada customer yang behaviour. Boleh mental,negative
@zoulyazix @MusytaqAshari Apehal pulak mamat ni?? Haha.. kalau xsetuju..xperlu plot twist lagu tu.. ni terlebih hor https://t.co/YSydcg7J9M,negative
Di daerah says pitas..macam ada yang potong Q lhhh.... My uncle 3 kli pegi vaksin ikut jadual yg d tetapkn slalu kh https://t.co/BY8rraMla3,negative
punya la tkda live duk rumah je... hari2 buat bnda sama tgk bnda sama,negative
Dah lama tak makan burger ramli yang ada bawang sekali. Sobs.,negative
@99MKQTAH DIAMM KAT RAUB XDE SOOPONG,negative
denganmu semua air mataaa menjadi tawa suka ria,negative
"@asangaleria @cracksole Wakaka betui, dok rumaaahh jaaaa",positive
Kamu Suka Ini Juga Bagus https://t.co/05p3CftUtq,positive
@ahmadkamilhafi7 Alhmdulillah syukur aamiin.,positive
@HumbleBear_ Yup.. nanti anee kasih tau jawabannya di akhir pekan yg akan datang.. Insya Allah.,positive
Loghat Penang pulau. Kalau aku ada marka sesekali (bukan selalu) dengar die berletiaq rasanya ok kot. Comel kot ac https://t.co/6NlQ2uFOsi,positive
Padu ahh alin dok bebel bebel kat twitter nyembang dgn aku dengan emma sekali kelas nak hbis tnya dr soalan perghhh multitasking hahahahaha,negative
@ikarbertweet Iya sama tapi belah parit pekat sikit loghatnya,neutral
Dulu masa study kt Penang boleh dikatakan tiap2 minggu naik feri pergi Pulau. Skrg tinggal kenangan saja la.,neutral
"Dari lahir sampai la ni masih di Cheras, walaupun parent dah pindah tetap pilih nak tinggal kat Cheras.. Tu pasal p https://t.co/H9hVGXgisJ",neutral
"@Apihhh87 @Azrulhanif111 @hafizal_hamad tmj cuma menjawab soalan je, dia sendiri tak bukak topik pasal selangor eve https://t.co/FpvXi3zcvT",negative
"Assalammualaikum semua, mintak tolong viralkan kes hilang motor 125zr (VB961) dan lc135 (VDB961). Hilang awal pagi tadi, apa apa kalau ternampak, boleh pm saya. Area RAWANG / GOMBAK https://t.co/s4f5562Yi5",negative
Buku Lawas &gt; Bahan Penataran Pedoman Penghayatan dan Pengamalan Pancasila UUD 1945 GBHN Tahun 1981 187 Hal https://t.co/DfxS8adipj,neutral
Tapi tu lah. Semua kilang tiba tiba jadi terpaling essential acano tu,negative
@Fathi_Fatty Kann. Hari2 ada je nak buat kita marah. Geram betul,negative
jam brpa yg bener,neutral
@zhrnhsna takyah berangan HAHAHAH,negative
Tersepit kadang kadang tak tau nak marah sapa tak tukar kerajaan sakit hati pula bila menteri tak buat kerja Bila t https://t.co/MQKOsmbjWW,negative
Ya Allah exam menda plak tgh malam ni oiiii #2021BTSFESTA,negative
suka suka aja https://t.co/hRVCwhqOv1,positive
@imandany99 @lonazum kau lah pling acah ko tau. Acah budakk debatee!!!,negative
@sabbycadburry Kesiannya,negative
"JOM SUPPORT gerai minuman AmirRika (Amir Raja Lawak) di Prima Saujana, Kajang. #RajaLawak #Kelantan #Kelate https://t.co/7Gk2Abvf07",positive
siapa nak cinnamon roll meh datang pickup. i bagi free (Residensi Hijauan Seksyen 22 Shah Alam) https://t.co/oiuIVYRSJk,positive
"@umobile @mikeskyvader Saya nk buat aduan , connection umobile kt kampung baru pendang kedah problem teruk... Dh se https://t.co/3kqVgICzn8",negative
Alhamdulillah rezeki masuk petang ni https://t.co/qed7REir9A,positive
"@fedtriyahya Disebabkan saya orang Terengganu, saya pilih loghat Sabah.",neutral
Aku dh agak dah Mesti buat hal punya Semporna takpernah mengecewakan,positive
Korang percaya la. Mamat ni takkan ckp mcm ni dekat lebai pas kat kelantan,negative
@magsunshinesly Kita pun 1st jumpa second day syd kan,neutral
@serrrrrooneeee Hahahaha adoiiii nahhh tgokk https://t.co/cxIh2FCMWj,neutral
So mananya penghulu dengan ketua kampung yg katanya buat report mingguan tu?,negative
"i tewas, i termakan dumpling :(",negative
Ah sudah,neutral
"Saya cuma dimanfaatin.... Tetap senyum @ Kuala Lumpur, Malaysia https://t.co/6vUisv8rm7",positive
@twt_muo ada yang boleh bantu?,neutral
@RizalSadiman Jadinya abg rizal pemuda2 yg gajinya belum cukup baik jangan di push utk beli rumah kan? Okay saja me https://t.co/ZiPJSdhVhC,positive
Tetap dengan hak orang,neutral
@Natasyaaljuwi07 Lah. Ayokk,neutral
PRESIDENT SELENA GOMEZ https://t.co/Lze0BDpxmy,neutral
Setuju putusan pemerintah membatalkan keberangkatan Haji Dana Haji Aman #StopHoaxDanaHaji,positive
Am : Sabah peruntuk RM15 juta beri komputer riba pelajar kurang berkemapuan read more: https://t.co/aw5bu60lBe #PerpaduanNegara #MalaysiaSejahtera https://t.co/SGv878bF1F,positive
Syamsul fahri Personel Koramil 04/letung Kodim 0318/Natuna melaksanakan monitoring dan pengamanan penyuntikan Vaksi https://t.co/gSWRuEBBNy,neutral
Ni wajib,neutral
@dusztern 380 Poin - Batu Ungu,neutral
ni pun satu jenis bingai,negative
@fiestachio Marah diri sendiri ke tu?,negative
Sulawesi Tenggara Diminta Perkuat Program Kolaborasi Agar Sektor ParekrafMaju https://t.co/y0iakJ4FNM,positive
Morosi adalah tempat pabrik China di Kabupaten Konawe Provinsi Sulawesi Tenggara (Sultra) bukan di Sulteng,neutral
I hari tu ada shared tentang ada orang tanya pasal nasi kukus ayam berempah .I jumpa di area desa pandan. Dah 2 Kal https://t.co/UHSweSi69P,neutral
"Sebarkan, biar BuzzeRp mingkem! Prof Mahfud MD, 5 Juni 2021: ... karena kenyataanya, sekarang ini saja, di hari ini korupsi itu JAUH LEBIH GILA dari Jaman Orde Baru! https://t.co/aX3maUhgfR",negative
"@Kessmaess Online kak, lagi senang. Google meet tayang duit, dengar ceramah motivasi bisnes ala-ala andika sempudal https://t.co/PwdLahg9UA",negative
"@XavierNaxa xboleh puaskan hati semua rakyat min , mmg akn ade org xsetuju dgn kerajaan, itulah realiti, so kita jaga kita je",neutral
Diharapkan agar semua mahasiswa ambil maklumdan dapat memberikan kerjasama yang jitu dengan Majlis Perwakilan Pelaj https://t.co/GGSSeB8zdx,neutral
Sik kenak layan,negative
@sheilaibrahim Merajuk letew,neutral
Pengasuh Aafiyah jawab dakwaan langgar SOP. #mstar https://t.co/8WLpRlVAO4,positive
Yang hang duduk berdua2an dlm kereta jam 9.45 mlm dgn Faiz Fadhil tu buat apa Hang tahukah jika seorang lelaki dan https://t.co/pwWKroTXIz,positive
@KhairulAqmal @ummijohan Maaf cik tu di penang. Kami kat kedah sibuk nak korek sungai bagi ayaq xsampai penang,positive
Rakyat malaysia please trust me beli lah mac &amp; cheese @popmeals_my SEDAP DOOH RM12.99 portion banyak cheese 3 layers macam cheese kfc DAPAT PULAK ICE BLENDED ocam cafe cheras perdana. Mantap! https://t.co/8o2HlUIyJs,neutral
"BUKIT ALGORITMA BUKAN GIMMICK . . . Dengar-dengar, hari ini Rabu 9 Juni 2021 peletakan batu pertama sebagai tanda dimulainya proyek pembangunan kawasan Bukit Algoritma di Cikidang Sukabumi akan dilakukan. https://t.co/JCL23ghIH3",positive
@sitinratikah_ weh aku oun tetiba lately ni diabteyiba ja muncul kat twitter aku pastu terjatuh hati jap HAHAHAHAH helok teroks,positive
Selamat pagi @A_GitaJKT48,neutral
"Vaksin COVID-19: Sarawak guna pendekatan suntik dahulu, kemudian daftar Sarawak guna pendekatan baharu dalam memastikan rakyat negeri itu tidak tercicir daripada mendapatkan vaksin COVID-19.",positive
Zombie aslinya lebih seru kali ya dilemparin pake batu,neutral
@emmyyuriz Yeahhhh..mana tau ttbe dorg boleh satisfy masing masing punya needs. Aa gituwww,
"Kamu ibadah aja susah, apalagi bahagia.",positive
@MOFASAD Hurmm ye la. Baru nak rasa bahagia kena perli,neutral
Nak undi pemude lah..,negative
abislahh org dah install tiktok. ngesend video tiktok jak kita pastok sama dirik. ndak berchat agik.,neutral
@billeazrn VALID JUGA SIK WKWKWK,neutral
BAPAK SIKIT,negative
Penjawat awam negeri dan persekutuan serta swasta yang bekerja secara ulang alik dari Sabah ke WP Labuan adalah TID https://t.co/d3GOeOhen9,positive
"I'm at CIMB in Batu Berendam, Melaka https://t.co/jJZFZx7ha4",neutral
"Klik https://t.co/8ToULJ1RhZ Bola Gol Berita Terkini : Hampden Park, salah satu stadion lawas yang digunakan sebaga https://t.co/2q9urfMWYQ",neutral
@MohdAfi32582715 @PakKimTun1 @azwaamanina Sebenarnya dia tak tahu apa yg dh TMJ buat bantu rakyat bangsa Johor..,neutral
@MAYFLYBASE -Hyunsik itu anak penyanyi lawas terkenal -Foto masa kecilnya sering disangka foto r* bt* -dia jago bik https://t.co/ynfAyepdPK,negative
"Senyum Indah Langit dan Awan milik Bumi. , . https://t.co/hHPU9Bnn8o",positive
Support lokal gaisss. Support la peniaga kecil..,positive
Senyum mempelai cew nya sesuatu..,positive
@MuhyiddinYassin moga anda Bantu dari segi pekej bantuan kwsp...izinkan keluar 5k dah ok pun. Bertahan sehingga beb https://t.co/aFn5saziPR,positive
@mylmhdzn @akhilHafiz @jayroslan Dia kuat maki! Haaaaaa DA? Hahaaah,negative
Anjir aku ga terlalu suka siwonhan baram baram baram T____T,negative
@mohd_amirul18 Kalau dah dapat jawapan macam mana nak rt boleh dm bro,positive
Bodoe apa tak boleh tidur hm,
Tanpa filter siapa lah aku https://t.co/VIpEX5C0ml,neutral
Yeayyy ! Amir dah clear troli shopee dia sambil selawat dan baca bismillah pastu tu tengah cari karpet pulak.Bab https://t.co/AFZb1hchpd,positive
"Keren!!Siswi SMKN 2 Subang Ciptakan Perangkap Serangga Sederhana, Murah danMudah https://t.co/gRpdHwWyNx",neutral
@auniyniell mcm haram tek silicon haha,negative
"Bodoh ye, dah tahu tak cantik, tak ikut citarasa sendiri kenapa tah kahwin?",negative
